parent,state_code,state,category,term,state_percentage,state_percentage_label,state_term_percentage_label,state_term_percentage
origin,IA,Iowa,Goods,clothing,0.0758,7.58%,23.86%,0.2386
origin,IA,Iowa,Goods,home goods,0.0758,7.58%,4.53%,0.0453
origin,IA,Iowa,Goods,efficient appliances,0.0758,7.58%,1.27%,0.0127
origin,IA,Iowa,Goods,clothes for work,0.0758,7.58%,1.03%,0.0103
origin,IA,Iowa,Goods,supplies for school,0.0758,7.58%,2.95%,0.0295
origin,IA,Iowa,Goods,diapers & formula,0.0758,7.58%,6.91%,0.0691
origin,IA,Iowa,Goods,personal care items,0.0758,7.58%,4.24%,0.0424
origin,IA,Iowa,Goods,toys & gifts,0.0758,7.58%,12.01%,0.1201
origin,IA,Iowa,Goods,baby clothes,0.0758,7.58%,2.31%,0.0231
origin,IA,Iowa,Goods,furniture,0.0758,7.58%,11.33%,0.1133
origin,IA,Iowa,Goods,blankets & fans,0.0758,7.58%,2.22%,0.0222
origin,IA,Iowa,Goods,support & service animals,0.0758,7.58%,1.99%,0.0199
origin,IA,Iowa,Goods,clothing vouchers,0.0758,7.58%,4.89%,0.0489
origin,IA,Iowa,Goods,assistive technology,0.0758,7.58%,2.62%,0.0262
origin,IA,Iowa,Goods,personal safety,0.0758,7.58%,3.09%,0.0309
origin,IA,Iowa,Goods,baby supplies,0.0758,7.58%,8.73%,0.0873
origin,IA,Iowa,Education,ged/high-school equivalency,0.0288,2.88%,4.5%,0.045
origin,IA,Iowa,Education,english as a second language (esl),0.0288,2.88%,8.71%,0.0871
origin,IA,Iowa,Education,skills & training,0.0288,2.88%,19.62%,0.1962
origin,IA,Iowa,Education,help find school,0.0288,2.88%,3.06%,0.0306
origin,IA,Iowa,Education,computer class,0.0288,2.88%,2.89%,0.0289
origin,IA,Iowa,Education,screening & exams,0.0288,2.88%,2.51%,0.0251
origin,IA,Iowa,Education,tutoring,0.0288,2.88%,1.98%,0.0198
origin,IA,Iowa,Education,specialized training,0.0288,2.88%,6.55%,0.0655
origin,IA,Iowa,Education,skills assessment,0.0288,2.88%,1.89%,0.0189
origin,IA,Iowa,Education,alternative education,0.0288,2.88%,3.44%,0.0344
origin,IA,Iowa,Education,special education,0.0288,2.88%,2.41%,0.0241
origin,IA,Iowa,Education,supported employment,0.0288,2.88%,8.98%,0.0898
origin,IA,Iowa,Education,more education,0.0288,2.88%,28.34%,0.2834
origin,IA,Iowa,Health,residential treatment,0.1171,11.71%,1.14%,0.0114
origin,IA,Iowa,Health,medical supplies,0.1171,11.71%,6.21%,0.0621
origin,IA,Iowa,Health,health insurance,0.1171,11.71%,1.7%,0.017
origin,IA,Iowa,Health,prescription assistance,0.1171,11.71%,3.12%,0.0312
origin,IA,Iowa,Health,in-home support,0.1171,11.71%,2.9%,0.029
origin,IA,Iowa,Health,end-of-life care,0.1171,11.71%,2.92%,0.0292
origin,IA,Iowa,Health,vision care,0.1171,11.71%,2.26%,0.0226
origin,IA,Iowa,Health,mental health evaluation,0.1171,11.71%,1.29%,0.0129
origin,IA,Iowa,Health,disability benefits,0.1171,11.71%,3.68%,0.0368
origin,IA,Iowa,Health,parenting education,0.1171,11.71%,2.47%,0.0247
origin,IA,Iowa,Health,health education,0.1171,11.71%,4.76%,0.0476
origin,IA,Iowa,Health,community support services,0.1171,11.71%,4.74%,0.0474
origin,IA,Iowa,Health,addiction & recovery,0.1171,11.71%,1.88%,0.0188
origin,IA,Iowa,Health,individual counseling,0.1171,11.71%,1.76%,0.0176
origin,IA,Iowa,Health,dental care,0.1171,11.71%,5.49%,0.0549
origin,IA,Iowa,Health,counseling,0.1171,11.71%,2.1%,0.021
origin,IA,Iowa,Health,exercise & fitness,0.1171,11.71%,1.4%,0.014
origin,IA,Iowa,Health,medical care,0.1171,11.71%,7.39%,0.0739
origin,IA,Iowa,Health,mental health care,0.1171,11.71%,5.38%,0.0538
origin,IA,Iowa,Health,outpatient treatment,0.1171,11.71%,1.28%,0.0128
origin,IA,Iowa,Health,help pay for healthcare,0.1171,11.71%,8.89%,0.0889
origin,IA,Iowa,Care,mentoring,0.0851,8.51%,1.14%,0.0114
origin,IA,Iowa,Care,relief for caregivers,0.0851,8.51%,1.29%,0.0129
origin,IA,Iowa,Care,case management,0.0851,8.51%,1.25%,0.0125
origin,IA,Iowa,Care,support groups,0.0851,8.51%,23.35%,0.2335
origin,IA,Iowa,Care,burial & funeral help,0.0851,8.51%,5.23%,0.0523
origin,IA,Iowa,Care,adult daycare,0.0851,8.51%,1.55%,0.0155
origin,IA,Iowa,Care,residential care,0.0851,8.51%,1.79%,0.0179
origin,IA,Iowa,Care,head start,0.0851,8.51%,1.92%,0.0192
origin,IA,Iowa,Care,daytime care,0.0851,8.51%,1.8%,0.018
origin,IA,Iowa,Care,navigating the system,0.0851,8.51%,9.15%,0.0915
origin,IA,Iowa,Care,support network,0.0851,8.51%,20.34%,0.2034
origin,IA,Iowa,Care,physical safety,0.0851,8.51%,1.6%,0.016
origin,IA,Iowa,Care,animal welfare,0.0851,8.51%,7.5%,0.075
origin,IA,Iowa,Care,preschool,0.0851,8.51%,1.35%,0.0135
origin,IA,Iowa,Care,peer support,0.0851,8.51%,1.72%,0.0172
origin,IA,Iowa,Care,bereavement,0.0851,8.51%,3.42%,0.0342
origin,IA,Iowa,Care,childcare,0.0851,8.51%,1.41%,0.0141
origin,IA,Iowa,Food,government food benefits,0.1678,16.78%,6.67%,0.0667
origin,IA,Iowa,Food,nutrition education,0.1678,16.78%,1.93%,0.0193
origin,IA,Iowa,Food,emergency food,0.1678,16.78%,7.17%,0.0717
origin,IA,Iowa,Food,meals,0.1678,16.78%,12.63%,0.1263
origin,IA,Iowa,Food,food delivery,0.1678,16.78%,12.41%,0.1241
origin,IA,Iowa,Food,food pantry,0.1678,16.78%,48.4%,0.484
origin,IA,Iowa,Food,food,0.1678,16.78%,1.48%,0.0148
origin,IA,Iowa,Food,help pay for food,0.1678,16.78%,7.54%,0.0754
origin,IA,Iowa,Legal,citizenship & immigration,0.0151,1.51%,14.57%,0.1457
origin,IA,Iowa,Legal,discrimination & civil rights,0.0151,1.51%,5.07%,0.0507
origin,IA,Iowa,Legal,identification recovery,0.0151,1.51%,1.69%,0.0169
origin,IA,Iowa,Legal,mediation,0.0151,1.51%,4.97%,0.0497
origin,IA,Iowa,Legal,representation,0.0151,1.51%,20.95%,0.2095
origin,IA,Iowa,Legal,translation & interpretation,0.0151,1.51%,7.97%,0.0797
origin,IA,Iowa,Legal,advocacy & legal aid,0.0151,1.51%,35.1%,0.351
origin,IA,Iowa,Legal,workplace rights,0.0151,1.51%,4.61%,0.0461
origin,IA,Iowa,Legal,legal,0.0151,1.51%,1.74%,0.0174
origin,IA,Iowa,Housing,housing vouchers,0.2428,24.28%,4.42%,0.0442
origin,IA,Iowa,Housing,efficiency upgrades,0.2428,24.28%,1.01%,0.0101
origin,IA,Iowa,Housing,temporary shelter,0.2428,24.28%,11.36%,0.1136
origin,IA,Iowa,Housing,short-term housing,0.2428,24.28%,3.2%,0.032
origin,IA,Iowa,Housing,health & safety,0.2428,24.28%,1.18%,0.0118
origin,IA,Iowa,Housing,maintenance & repairs,0.2428,24.28%,4.22%,0.0422
origin,IA,Iowa,Housing,long-term housing,0.2428,24.28%,2.19%,0.0219
origin,IA,Iowa,Housing,help pay for housing,0.2428,24.28%,29.77%,0.2977
origin,IA,Iowa,Housing,help pay for internet or phone,0.2428,24.28%,4.65%,0.0465
origin,IA,Iowa,Housing,help find housing,0.2428,24.28%,8.48%,0.0848
origin,IA,Iowa,Housing,help pay for utilities,0.2428,24.28%,16.3%,0.163
origin,IA,Iowa,Housing,housing,0.2428,24.28%,1.8%,0.018
origin,IA,Iowa,Housing,residential housing,0.2428,24.28%,2.35%,0.0235
origin,IA,Iowa,Other,,0.0687,6.87%,,
origin,IA,Iowa,Work,job placement,0.0089,0.89%,47.22%,0.4722
origin,IA,Iowa,Work,help find work,0.0089,0.89%,42.74%,0.4274
origin,IA,Iowa,Work,resume development,0.0089,0.89%,3.49%,0.0349
origin,IA,Iowa,Work,interview training,0.0089,0.89%,2.81%,0.0281
origin,IA,Iowa,Work,work,0.0089,0.89%,1.14%,0.0114
origin,IA,Iowa,Transit,help pay for gas,0.0742,7.42%,15.31%,0.1531
origin,IA,Iowa,Transit,bus passes,0.0742,7.42%,9.26%,0.0926
origin,IA,Iowa,Transit,transportation,0.0742,7.42%,41.51%,0.4151
origin,IA,Iowa,Transit,help pay for transit,0.0742,7.42%,9.43%,0.0943
origin,IA,Iowa,Transit,transportation for school,0.0742,7.42%,1.38%,0.0138
origin,IA,Iowa,Transit,transportation for healthcare,0.0742,7.42%,19.78%,0.1978
origin,IA,Iowa,Money,financial assistance,0.1157,11.57%,47.13%,0.4713
origin,IA,Iowa,Money,financial education,0.1157,11.57%,2.03%,0.0203
origin,IA,Iowa,Money,help pay for work expenses,0.1157,11.57%,1.14%,0.0114
origin,IA,Iowa,Money,help pay for childcare,0.1157,11.57%,2.39%,0.0239
origin,IA,Iowa,Money,help pay for car,0.1157,11.57%,11.06%,0.1106
origin,IA,Iowa,Money,government benefits,0.1157,11.57%,4.61%,0.0461
origin,IA,Iowa,Money,understand government programs,0.1157,11.57%,2.78%,0.0278
origin,IA,Iowa,Money,personal loans,0.1157,11.57%,5.58%,0.0558
origin,IA,Iowa,Money,loans,0.1157,11.57%,1.06%,0.0106
origin,IA,Iowa,Money,emergency payments,0.1157,11.57%,5.93%,0.0593
origin,IA,Iowa,Money,financial aid & loans,0.1157,11.57%,5.17%,0.0517
origin,IA,Iowa,Money,tax preparation,0.1157,11.57%,1.4%,0.014
origin,IA,Iowa,Money,help pay for school,0.1157,11.57%,2.62%,0.0262
origin,IA,Iowa,Money,money,0.1157,11.57%,1.14%,0.0114
"",ID,Idaho,origin,origin,0,"","",0
origin,ID,Idaho,Housing,maintenance & repairs,0.2384,23.84%,2.44%,0.0244
origin,ID,Idaho,Housing,sober living,0.2384,23.84%,1.37%,0.0137
origin,ID,Idaho,Housing,rental assistance,0.2384,23.84%,1.49%,0.0149
origin,ID,Idaho,Housing,help pay for housing,0.2384,23.84%,26.39%,0.2639
origin,ID,Idaho,Housing,help find housing,0.2384,23.84%,8.26%,0.0826
origin,ID,Idaho,Housing,housing vouchers,0.2384,23.84%,4.11%,0.0411
origin,ID,Idaho,Housing,short-term housing,0.2384,23.84%,3.52%,0.0352
origin,ID,Idaho,Housing,housing,0.2384,23.84%,4.11%,0.0411
origin,ID,Idaho,Housing,rent,0.2384,23.84%,1.98%,0.0198
origin,ID,Idaho,Housing,help pay for utilities,0.2384,23.84%,11.13%,0.1113
origin,ID,Idaho,Housing,residential housing,0.2384,23.84%,4.94%,0.0494
origin,ID,Idaho,Housing,help pay for internet or phone,0.2384,23.84%,3.74%,0.0374
origin,ID,Idaho,Housing,temporary shelter,0.2384,23.84%,9.18%,0.0918
origin,ID,Idaho,Housing,long-term housing,0.2384,23.84%,3.71%,0.0371
origin,ID,Idaho,Education,ged/high-school equivalency,0.0375,3.75%,4.38%,0.0438
origin,ID,Idaho,Education,english as a second language (esl),0.0375,3.75%,8.75%,0.0875
origin,ID,Idaho,Education,help find school,0.0375,3.75%,2.93%,0.0293
origin,ID,Idaho,Education,screening & exams,0.0375,3.75%,3.12%,0.0312
origin,ID,Idaho,Education,special education,0.0375,3.75%,1.7%,0.017
origin,ID,Idaho,Education,alternative education,0.0375,3.75%,1.86%,0.0186
origin,ID,Idaho,Education,tutoring,0.0375,3.75%,1.59%,0.0159
origin,ID,Idaho,Education,skills & training,0.0375,3.75%,21.87%,0.2187
origin,ID,Idaho,Education,specialized training,0.0375,3.75%,3.68%,0.0368
origin,ID,Idaho,Education,basic literacy,0.0375,3.75%,1.01%,0.0101
origin,ID,Idaho,Education,computer class,0.0375,3.75%,2.25%,0.0225
origin,ID,Idaho,Education,supported employment,0.0375,3.75%,5.71%,0.0571
origin,ID,Idaho,Education,more education,0.0375,3.75%,35.61%,0.3561
origin,ID,Idaho,Work,interview training,0.0096,0.96%,1.18%,0.0118
origin,ID,Idaho,Work,resume development,0.0096,0.96%,2.26%,0.0226
origin,ID,Idaho,Work,job,0.0096,0.96%,1.43%,0.0143
origin,ID,Idaho,Work,work,0.0096,0.96%,1.84%,0.0184
origin,ID,Idaho,Work,help find work,0.0096,0.96%,42.62%,0.4262
origin,ID,Idaho,Work,employment,0.0096,0.96%,3.02%,0.0302
origin,ID,Idaho,Work,jobs,0.0096,0.96%,1.62%,0.0162
origin,ID,Idaho,Work,job placement,0.0096,0.96%,44.05%,0.4405
origin,ID,Idaho,Legal,legal aid,0.02,2%,1.02%,0.0102
origin,ID,Idaho,Legal,notary,0.02,2%,1.19%,0.0119
origin,ID,Idaho,Legal,discrimination & civil rights,0.02,2%,3.76%,0.0376
origin,ID,Idaho,Legal,identification recovery,0.02,2%,1.69%,0.0169
origin,ID,Idaho,Legal,legal,0.02,2%,2.4%,0.024
origin,ID,Idaho,Legal,translation & interpretation,0.02,2%,6.11%,0.0611
origin,ID,Idaho,Legal,representation,0.02,2%,18.03%,0.1803
origin,ID,Idaho,Legal,advocacy & legal aid,0.02,2%,39.76%,0.3976
origin,ID,Idaho,Legal,mediation,0.02,2%,4.44%,0.0444
origin,ID,Idaho,Legal,citizenship & immigration,0.02,2%,10.14%,0.1014
origin,ID,Idaho,Legal,workplace rights,0.02,2%,5.36%,0.0536
origin,ID,Idaho,Money,understand government programs,0.1078,10.78%,2.18%,0.0218
origin,ID,Idaho,Money,emergency payments,0.1078,10.78%,3.89%,0.0389
origin,ID,Idaho,Money,financial aid & loans,0.1078,10.78%,5.26%,0.0526
origin,ID,Idaho,Money,help pay for childcare,0.1078,10.78%,1.85%,0.0185
origin,ID,Idaho,Money,tax preparation,0.1078,10.78%,1.13%,0.0113
origin,ID,Idaho,Money,help pay for school,0.1078,10.78%,4.4%,0.044
origin,ID,Idaho,Money,help pay for car,0.1078,10.78%,9.1%,0.091
origin,ID,Idaho,Money,government benefits,0.1078,10.78%,4.68%,0.0468
origin,ID,Idaho,Money,financial assistance,0.1078,10.78%,50.47%,0.5047
origin,ID,Idaho,Money,insurance,0.1078,10.78%,1.07%,0.0107
origin,ID,Idaho,Money,help pay for work expenses,0.1078,10.78%,1.58%,0.0158
origin,ID,Idaho,Money,personal loans,0.1078,10.78%,3.55%,0.0355
origin,ID,Idaho,Money,financial education,0.1078,10.78%,3.64%,0.0364
origin,ID,Idaho,Goods,home goods,0.0562,5.62%,4.93%,0.0493
origin,ID,Idaho,Goods,supplies for school,0.0562,5.62%,4.66%,0.0466
origin,ID,Idaho,Goods,personal care items,0.0562,5.62%,4.23%,0.0423
origin,ID,Idaho,Goods,clothing,0.0562,5.62%,24.27%,0.2427
origin,ID,Idaho,Goods,furniture,0.0562,5.62%,6%,0.06
origin,ID,Idaho,Goods,diapers,0.0562,5.62%,1.09%,0.0109
origin,ID,Idaho,Goods,clothes for work,0.0562,5.62%,2.39%,0.0239
origin,ID,Idaho,Goods,toys & gifts,0.0562,5.62%,13.37%,0.1337
origin,ID,Idaho,Goods,diapers & formula,0.0562,5.62%,9.37%,0.0937
origin,ID,Idaho,Goods,baby clothes,0.0562,5.62%,2.01%,0.0201
origin,ID,Idaho,Goods,support & service animals,0.0562,5.62%,3.13%,0.0313
origin,ID,Idaho,Goods,baby supplies,0.0562,5.62%,5.59%,0.0559
origin,ID,Idaho,Goods,assistive technology,0.0562,5.62%,2.43%,0.0243
origin,ID,Idaho,Goods,clothing vouchers,0.0562,5.62%,2.27%,0.0227
origin,ID,Idaho,Goods,personal safety,0.0562,5.62%,3.99%,0.0399
origin,ID,Idaho,Transit,transportation,0.0576,5.76%,37.1%,0.371
origin,ID,Idaho,Transit,help pay for transit,0.0576,5.76%,10.81%,0.1081
origin,ID,Idaho,Transit,help pay for gas,0.0576,5.76%,21.53%,0.2153
origin,ID,Idaho,Transit,gas,0.0576,5.76%,1.43%,0.0143
origin,ID,Idaho,Transit,transportation for healthcare,0.0576,5.76%,15.84%,0.1584
origin,ID,Idaho,Transit,bus passes,0.0576,5.76%,7.96%,0.0796
origin,ID,Idaho,Other,homeless,0.0934,9.34%,1.1%,0.011
origin,ID,Idaho,Other,single parent,0.0934,9.34%,1.79%,0.0179
origin,ID,Idaho,Care,case management,0.099,9.9%,2.24%,0.0224
origin,ID,Idaho,Care,support network,0.099,9.9%,28.64%,0.2864
origin,ID,Idaho,Care,preschool,0.099,9.9%,2.02%,0.0202
origin,ID,Idaho,Care,recreation,0.099,9.9%,1.16%,0.0116
origin,ID,Idaho,Care,residential care,0.099,9.9%,1.88%,0.0188
origin,ID,Idaho,Care,support groups,0.099,9.9%,17.25%,0.1725
origin,ID,Idaho,Care,animal welfare,0.099,9.9%,5.98%,0.0598
origin,ID,Idaho,Care,burial & funeral help,0.099,9.9%,1.82%,0.0182
origin,ID,Idaho,Care,head start,0.099,9.9%,2.11%,0.0211
origin,ID,Idaho,Care,bereavement,0.099,9.9%,1.93%,0.0193
origin,ID,Idaho,Care,adoption & foster care,0.099,9.9%,1.03%,0.0103
origin,ID,Idaho,Care,daytime care,0.099,9.9%,2.3%,0.023
origin,ID,Idaho,Care,physical safety,0.099,9.9%,2.08%,0.0208
origin,ID,Idaho,Care,navigating the system,0.099,9.9%,12.05%,0.1205
origin,ID,Idaho,Care,childcare,0.099,9.9%,1.83%,0.0183
origin,ID,Idaho,Food,meals,0.135,13.5%,8.75%,0.0875
origin,ID,Idaho,Food,nutrition education,0.135,13.5%,2.6%,0.026
origin,ID,Idaho,Food,government food benefits,0.135,13.5%,3.59%,0.0359
origin,ID,Idaho,Food,food delivery,0.135,13.5%,6.97%,0.0697
origin,ID,Idaho,Food,emergency food,0.135,13.5%,6.53%,0.0653
origin,ID,Idaho,Food,help pay for food,0.135,13.5%,6.43%,0.0643
origin,ID,Idaho,Food,food,0.135,13.5%,3.99%,0.0399
origin,ID,Idaho,Food,food pantry,0.135,13.5%,58.97%,0.5897
origin,ID,Idaho,Health,health insurance,0.1452,14.52%,1.22%,0.0122
origin,ID,Idaho,Health,in-home support,0.1452,14.52%,2.23%,0.0223
origin,ID,Idaho,Health,outpatient treatment,0.1452,14.52%,1.4%,0.014
origin,ID,Idaho,Health,mental health care,0.1452,14.52%,6.89%,0.0689
origin,ID,Idaho,Health,exercise & fitness,0.1452,14.52%,1.09%,0.0109
origin,ID,Idaho,Health,dental care,0.1452,14.52%,4.53%,0.0453
origin,ID,Idaho,Health,vision care,0.1452,14.52%,1.76%,0.0176
origin,ID,Idaho,Health,community support services,0.1452,14.52%,6.83%,0.0683
origin,ID,Idaho,Health,end-of-life care,0.1452,14.52%,3.59%,0.0359
origin,ID,Idaho,Health,mental health evaluation,0.1452,14.52%,1.06%,0.0106
origin,ID,Idaho,Health,disability benefits,0.1452,14.52%,2.62%,0.0262
origin,ID,Idaho,Health,addiction & recovery,0.1452,14.52%,2.83%,0.0283
origin,ID,Idaho,Health,individual counseling,0.1452,14.52%,1.54%,0.0154
origin,ID,Idaho,Health,sexual and reproductive health,0.1452,14.52%,1.08%,0.0108
origin,ID,Idaho,Health,12-step,0.1452,14.52%,1.03%,0.0103
origin,ID,Idaho,Health,help pay for healthcare,0.1452,14.52%,9.81%,0.0981
origin,ID,Idaho,Health,parenting education,0.1452,14.52%,2.96%,0.0296
origin,ID,Idaho,Health,prescription assistance,0.1452,14.52%,1.96%,0.0196
origin,ID,Idaho,Health,psychiatric emergency services,0.1452,14.52%,1.02%,0.0102
origin,ID,Idaho,Health,medical supplies,0.1452,14.52%,5.32%,0.0532
origin,ID,Idaho,Health,counseling,0.1452,14.52%,3.24%,0.0324
origin,ID,Idaho,Health,health education,0.1452,14.52%,6.2%,0.062
origin,ID,Idaho,Health,medical care,0.1452,14.52%,9.23%,0.0923
"",IL,Illinois,origin,origin,0,"","",0
origin,IL,Illinois,Education,ged/high-school equivalency,0.03,3%,5.58%,0.0558
origin,IL,Illinois,Education,help find school,0.03,3%,3.53%,0.0353
origin,IL,Illinois,Education,skills & training,0.03,3%,13.46%,0.1346
origin,IL,Illinois,Education,supported employment,0.03,3%,10.97%,0.1097
origin,IL,Illinois,Education,computer class,0.03,3%,4.06%,0.0406
origin,IL,Illinois,Education,specialized training,0.03,3%,7.81%,0.0781
origin,IL,Illinois,Education,special education,0.03,3%,1.7%,0.017
origin,IL,Illinois,Education,screening & exams,0.03,3%,1.94%,0.0194
origin,IL,Illinois,Education,basic literacy,0.03,3%,1.3%,0.013
origin,IL,Illinois,Education,alternative education,0.03,3%,4.12%,0.0412
origin,IL,Illinois,Education,english as a second language (esl),0.03,3%,19.96%,0.1996
origin,IL,Illinois,Education,more education,0.03,3%,16.4%,0.164
origin,IL,Illinois,Education,tutoring,0.03,3%,2.94%,0.0294
origin,IL,Illinois,Education,skills assessment,0.03,3%,1.35%,0.0135
origin,IL,Illinois,Other,"food pantry, food delivery, emergency food, nutrition education, transportation, medical supplies, medical safety, help find housing, housing advice, maintenance & repair, residential housing, addiction & recovery, mental health care, end of life car",0.1401,14.01%,50.48%,0.5048
origin,IL,Illinois,Food,food pantry,0.1443,14.43%,58.07%,0.5807
origin,IL,Illinois,Food,government food benefits,0.1443,14.43%,5.27%,0.0527
origin,IL,Illinois,Food,community gardens,0.1443,14.43%,1.52%,0.0152
origin,IL,Illinois,Food,food,0.1443,14.43%,1.37%,0.0137
origin,IL,Illinois,Food,emergency food,0.1443,14.43%,5.99%,0.0599
origin,IL,Illinois,Food,food delivery,0.1443,14.43%,10.94%,0.1094
origin,IL,Illinois,Food,meals,0.1443,14.43%,7.02%,0.0702
origin,IL,Illinois,Food,nutrition education,0.1443,14.43%,2.17%,0.0217
origin,IL,Illinois,Food,help pay for food,0.1443,14.43%,6.53%,0.0653
origin,IL,Illinois,Goods,assistive technology,0.0657,6.57%,1.92%,0.0192
origin,IL,Illinois,Goods,clothes for work,0.0657,6.57%,1.27%,0.0127
origin,IL,Illinois,Goods,clothing vouchers,0.0657,6.57%,2.23%,0.0223
origin,IL,Illinois,Goods,clothes for school,0.0657,6.57%,1.54%,0.0154
origin,IL,Illinois,Goods,baby clothes,0.0657,6.57%,2.42%,0.0242
origin,IL,Illinois,Goods,baby supplies,0.0657,6.57%,7.42%,0.0742
origin,IL,Illinois,Goods,personal care items,0.0657,6.57%,4.54%,0.0454
origin,IL,Illinois,Goods,diapers & formula,0.0657,6.57%,11.42%,0.1142
origin,IL,Illinois,Goods,supplies for school,0.0657,6.57%,3.16%,0.0316
origin,IL,Illinois,Goods,toys & gifts,0.0657,6.57%,11.96%,0.1196
origin,IL,Illinois,Goods,support & service animals,0.0657,6.57%,1.52%,0.0152
origin,IL,Illinois,Goods,home goods,0.0657,6.57%,4.77%,0.0477
origin,IL,Illinois,Goods,personal safety,0.0657,6.57%,2.35%,0.0235
origin,IL,Illinois,Goods,clothing,0.0657,6.57%,21.75%,0.2175
origin,IL,Illinois,Goods,furniture,0.0657,6.57%,13.74%,0.1374
origin,IL,Illinois,Transit,help pay for transit,0.0635,6.35%,9.46%,0.0946
origin,IL,Illinois,Transit,help pay for gas,0.0635,6.35%,9.84%,0.0984
origin,IL,Illinois,Transit,transportation,0.0635,6.35%,37.24%,0.3724
origin,IL,Illinois,Transit,bus passes,0.0635,6.35%,10.76%,0.1076
origin,IL,Illinois,Transit,transportation for healthcare,0.0635,6.35%,27.53%,0.2753
origin,IL,Illinois,Transit,transportation for school,0.0635,6.35%,1.87%,0.0187
origin,IL,Illinois,Health,medical care,0.1074,10.74%,6.4%,0.064
origin,IL,Illinois,Health,disability benefits,0.1074,10.74%,3.75%,0.0375
origin,IL,Illinois,Health,medical supplies,0.1074,10.74%,4.65%,0.0465
origin,IL,Illinois,Health,vision care,0.1074,10.74%,1.9%,0.019
origin,IL,Illinois,Health,mental health evaluation,0.1074,10.74%,1.3%,0.013
origin,IL,Illinois,Health,psychiatric emergency services,0.1074,10.74%,1.29%,0.0129
origin,IL,Illinois,Health,health insurance,0.1074,10.74%,2.02%,0.0202
origin,IL,Illinois,Health,help pay for healthcare,0.1074,10.74%,6.6%,0.066
origin,IL,Illinois,Health,community support services,0.1074,10.74%,5.07%,0.0507
origin,IL,Illinois,Health,in-home support,0.1074,10.74%,2.85%,0.0285
origin,IL,Illinois,Health,residential treatment,0.1074,10.74%,1.68%,0.0168
origin,IL,Illinois,Health,outpatient treatment,0.1074,10.74%,2.09%,0.0209
origin,IL,Illinois,Health,parenting education,0.1074,10.74%,1.67%,0.0167
origin,IL,Illinois,Health,health education,0.1074,10.74%,3.85%,0.0385
origin,IL,Illinois,Health,mental health care,0.1074,10.74%,6.02%,0.0602
origin,IL,Illinois,Health,exercise & fitness,0.1074,10.74%,1.35%,0.0135
origin,IL,Illinois,Health,counseling,0.1074,10.74%,3.06%,0.0306
origin,IL,Illinois,Health,end-of-life care,0.1074,10.74%,1.64%,0.0164
origin,IL,Illinois,Health,individual counseling,0.1074,10.74%,3.01%,0.0301
origin,IL,Illinois,Health,dental care,0.1074,10.74%,5.71%,0.0571
origin,IL,Illinois,Health,addiction & recovery,0.1074,10.74%,2.1%,0.021
origin,IL,Illinois,Health,prescription assistance,0.1074,10.74%,4.37%,0.0437
origin,IL,Illinois,Care,case management,0.0739,7.39%,2.02%,0.0202
origin,IL,Illinois,Care,mentoring,0.0739,7.39%,1.69%,0.0169
