parent,state_code,state,category,term,state_percentage,state_percentage_label,state_term_percentage_label,state_term_percentage
origin,GA,Georgia,Housing,help pay for utilities,0.2661,26.61%,19.24%,0.1924
origin,GA,Georgia,Housing,housing vouchers,0.2661,26.61%,3.9%,0.039
origin,GA,Georgia,Housing,long-term housing,0.2661,26.61%,2.37%,0.0237
origin,GA,Georgia,Housing,help find housing,0.2661,26.61%,9.99%,0.0999
origin,GA,Georgia,Housing,help pay for internet or phone,0.2661,26.61%,3.13%,0.0313
origin,GA,Georgia,Housing,short-term housing,0.2661,26.61%,2.02%,0.0202
origin,GA,Georgia,Housing,residential housing,0.2661,26.61%,2.15%,0.0215
origin,GA,Georgia,Housing,help pay for housing,0.2661,26.61%,28.53%,0.2853
origin,GA,Georgia,Housing,temporary shelter,0.2661,26.61%,9.72%,0.0972
origin,GA,Georgia,Housing,housing,0.2661,26.61%,3.53%,0.0353
origin,GA,Georgia,Housing,maintenance & repairs,0.2661,26.61%,3.69%,0.0369
origin,GA,Georgia,Transit,transit,0.0476,4.76%,1.28%,0.0128
origin,GA,Georgia,Transit,help pay for transit,0.0476,4.76%,10.03%,0.1003
origin,GA,Georgia,Transit,help pay for gas,0.0476,4.76%,10.4%,0.104
origin,GA,Georgia,Transit,bus passes,0.0476,4.76%,6.86%,0.0686
origin,GA,Georgia,Transit,transportation for healthcare,0.0476,4.76%,24.4%,0.244
origin,GA,Georgia,Transit,transportation,0.0476,4.76%,40.7%,0.407
origin,GA,Georgia,Transit,help pay for transportation,0.0476,4.76%,1.34%,0.0134
origin,GA,Georgia,Education,supported employment,0.0181,1.81%,11.28%,0.1128
origin,GA,Georgia,Education,alternative education,0.0181,1.81%,2.72%,0.0272
origin,GA,Georgia,Education,tutoring,0.0181,1.81%,2.79%,0.0279
origin,GA,Georgia,Education,specialized training,0.0181,1.81%,11.53%,0.1153
origin,GA,Georgia,Education,help find school,0.0181,1.81%,3.8%,0.038
origin,GA,Georgia,Education,early childhood intervention,0.0181,1.81%,1.09%,0.0109
origin,GA,Georgia,Education,special education,0.0181,1.81%,2.26%,0.0226
origin,GA,Georgia,Education,ged/high-school equivalency,0.0181,1.81%,6.88%,0.0688
origin,GA,Georgia,Education,skills & training,0.0181,1.81%,11.54%,0.1154
origin,GA,Georgia,Education,education,0.0181,1.81%,2.85%,0.0285
origin,GA,Georgia,Education,more education,0.0181,1.81%,7.66%,0.0766
origin,GA,Georgia,Education,basic literacy,0.0181,1.81%,1.53%,0.0153
origin,GA,Georgia,Education,skills assessment,0.0181,1.81%,1.92%,0.0192
origin,GA,Georgia,Education,computer class,0.0181,1.81%,5.64%,0.0564
origin,GA,Georgia,Education,english as a second language (esl),0.0181,1.81%,22.29%,0.2229
"",GU,Guam,origin,origin,0,"","",0
origin,GU,Guam,Money,financial education,0.1539,15.39%,1.32%,0.0132
origin,GU,Guam,Money,help pay for school,0.1539,15.39%,6.07%,0.0607
origin,GU,Guam,Money,financial,0.1539,15.39%,2.37%,0.0237
origin,GU,Guam,Money,help pay for car,0.1539,15.39%,2.64%,0.0264
origin,GU,Guam,Money,help pay for childcare,0.1539,15.39%,1.85%,0.0185
origin,GU,Guam,Money,grants,0.1539,15.39%,2.9%,0.029
origin,GU,Guam,Money,unemployment benefits,0.1539,15.39%,3.43%,0.0343
origin,GU,Guam,Money,financial assistance,0.1539,15.39%,31.4%,0.314
origin,GU,Guam,Money,understand government programs,0.1539,15.39%,5.8%,0.058
origin,GU,Guam,Money,business loans,0.1539,15.39%,4.75%,0.0475
origin,GU,Guam,Money,government benefits,0.1539,15.39%,7.39%,0.0739
origin,GU,Guam,Money,financial aid & loans,0.1539,15.39%,12.14%,0.1214
origin,GU,Guam,Money,help pay for work expenses,0.1539,15.39%,4.75%,0.0475
origin,GU,Guam,Money,personal loans,0.1539,15.39%,9.76%,0.0976
origin,GU,Guam,Money,tax preparation,0.1539,15.39%,1.06%,0.0106
origin,GU,Guam,Legal,representation,0.0081,0.81%,10%,0.1
origin,GU,Guam,Legal,advocacy & legal aid,0.0081,0.81%,10%,0.1
origin,GU,Guam,Legal,citizenship & immigration,0.0081,0.81%,5%,0.05
origin,GU,Guam,Legal,workplace rights,0.0081,0.81%,40%,0.4
origin,GU,Guam,Legal,identification recovery,0.0081,0.81%,5%,0.05
origin,GU,Guam,Legal,discrimination & civil rights,0.0081,0.81%,5%,0.05
origin,GU,Guam,Legal,translation & interpretation,0.0081,0.81%,20%,0.2
origin,GU,Guam,Legal,mediation,0.0081,0.81%,5%,0.05
origin,GU,Guam,Other,guam,0.3431,34.31%,3.2%,0.032
origin,GU,Guam,Other,other,0.3431,34.31%,81.42%,0.8142
origin,GU,Guam,Food,help pay for food,0.0885,8.85%,16.51%,0.1651
origin,GU,Guam,Food,government food benefits,0.0885,8.85%,15.14%,0.1514
origin,GU,Guam,Food,nutrition education,0.0885,8.85%,2.29%,0.0229
origin,GU,Guam,Food,emergency food,0.0885,8.85%,29.36%,0.2936
origin,GU,Guam,Food,food delivery,0.0885,8.85%,9.17%,0.0917
origin,GU,Guam,Food,food pantry,0.0885,8.85%,23.39%,0.2339
origin,GU,Guam,Food,meals,0.0885,8.85%,4.13%,0.0413
origin,GU,Guam,Care,peer recovery coaching,0.0199,1.99%,4.08%,0.0408
origin,GU,Guam,Care,day camp,0.0199,1.99%,2.04%,0.0204
origin,GU,Guam,Care,adoption planning,0.0199,1.99%,6.12%,0.0612
origin,GU,Guam,Care,relief for caregivers,0.0199,1.99%,4.08%,0.0408
origin,GU,Guam,Care,daytime care,0.0199,1.99%,2.04%,0.0204
origin,GU,Guam,Care,childcare,0.0199,1.99%,4.08%,0.0408
origin,GU,Guam,Care,disaster response,0.0199,1.99%,6.12%,0.0612
origin,GU,Guam,Care,adoption & foster care,0.0199,1.99%,4.08%,0.0408
origin,GU,Guam,Care,recreation,0.0199,1.99%,14.29%,0.1429
origin,GU,Guam,Care,burial & funeral help,0.0199,1.99%,8.16%,0.0816
origin,GU,Guam,Care,case management,0.0199,1.99%,4.08%,0.0408
origin,GU,Guam,Care,bereavement,0.0199,1.99%,10.2%,0.102
origin,GU,Guam,Care,death,0.0199,1.99%,10.2%,0.102
origin,GU,Guam,Care,animal welfare,0.0199,1.99%,2.04%,0.0204
origin,GU,Guam,Care,elder care,0.0199,1.99%,10.2%,0.102
origin,GU,Guam,Care,disaster relief,0.0199,1.99%,4.08%,0.0408
origin,GU,Guam,Care,immediate safety,0.0199,1.99%,2.04%,0.0204
origin,GU,Guam,Care,care,0.0199,1.99%,2.04%,0.0204
origin,GU,Guam,Work,help find work,0.0073,0.73%,22.22%,0.2222
origin,GU,Guam,Work,job placement,0.0073,0.73%,66.67%,0.6667
origin,GU,Guam,Work,resume development,0.0073,0.73%,11.11%,0.1111
origin,GU,Guam,Goods,personal care items,0.0211,2.11%,13.46%,0.1346
origin,GU,Guam,Goods,personal safety,0.0211,2.11%,11.54%,0.1154
origin,GU,Guam,Goods,assistive technology,0.0211,2.11%,3.85%,0.0385
origin,GU,Guam,Goods,clothing,0.0211,2.11%,15.38%,0.1538
origin,GU,Guam,Goods,diapers & formula,0.0211,2.11%,15.38%,0.1538
origin,GU,Guam,Goods,toys & gifts,0.0211,2.11%,13.46%,0.1346
origin,GU,Guam,Goods,home goods,0.0211,2.11%,11.54%,0.1154
origin,GU,Guam,Goods,wheelchair,0.0211,2.11%,3.85%,0.0385
origin,GU,Guam,Goods,baby supplies,0.0211,2.11%,5.77%,0.0577
origin,GU,Guam,Goods,computer,0.0211,2.11%,1.92%,0.0192
origin,GU,Guam,Goods,books,0.0211,2.11%,3.85%,0.0385
origin,GU,Guam,Transit,help pay for gas,0.0333,3.33%,28.05%,0.2805
origin,GU,Guam,Transit,car repair,0.0333,3.33%,4.88%,0.0488
origin,GU,Guam,Transit,transportation for healthcare,0.0333,3.33%,9.76%,0.0976
origin,GU,Guam,Transit,transportation,0.0333,3.33%,15.85%,0.1585
origin,GU,Guam,Transit,gas,0.0333,3.33%,1.22%,0.0122
origin,GU,Guam,Transit,bus passes,0.0333,3.33%,17.07%,0.1707
origin,GU,Guam,Transit,help pay for transit,0.0333,3.33%,23.17%,0.2317
origin,GU,Guam,Education,skills & training,0.0138,1.38%,5.88%,0.0588
origin,GU,Guam,Education,foreign languages,0.0138,1.38%,5.88%,0.0588
origin,GU,Guam,Education,screening & exams,0.0138,1.38%,5.88%,0.0588
origin,GU,Guam,Education,help find school,0.0138,1.38%,20.59%,0.2059
origin,GU,Guam,Education,skills assessment,0.0138,1.38%,2.94%,0.0294
origin,GU,Guam,Education,specialized training,0.0138,1.38%,8.82%,0.0882
origin,GU,Guam,Education,ged/high-school equivalency,0.0138,1.38%,8.82%,0.0882
origin,GU,Guam,Education,supported employment,0.0138,1.38%,20.59%,0.2059
origin,GU,Guam,Education,tutoring,0.0138,1.38%,5.88%,0.0588
origin,GU,Guam,Education,disaster preparedness & response,0.0138,1.38%,2.94%,0.0294
origin,GU,Guam,Education,computer class,0.0138,1.38%,5.88%,0.0588
origin,GU,Guam,Education,more education,0.0138,1.38%,2.94%,0.0294
origin,GU,Guam,Education,basic literacy,0.0138,1.38%,2.94%,0.0294
origin,GU,Guam,Housing,long-term housing,0.2546,25.46%,2.07%,0.0207
origin,GU,Guam,Housing,maintenance & repairs,0.2546,25.46%,2.71%,0.0271
origin,GU,Guam,Housing,rent help,0.2546,25.46%,2.07%,0.0207
origin,GU,Guam,Housing,residential housing,0.2546,25.46%,2.07%,0.0207
origin,GU,Guam,Housing,emergency shelter,0.2546,25.46%,1.75%,0.0175
origin,GU,Guam,Housing,health & safety,0.2546,25.46%,2.39%,0.0239
origin,GU,Guam,Housing,help pay for housing,0.2546,25.46%,28.71%,0.2871
origin,GU,Guam,Housing,help find housing,0.2546,25.46%,8.45%,0.0845
origin,GU,Guam,Housing,help pay for internet or phone,0.2546,25.46%,4.47%,0.0447
origin,GU,Guam,Housing,help pay for utilities,0.2546,25.46%,24.56%,0.2456
origin,GU,Guam,Housing,housing vouchers,0.2546,25.46%,1.75%,0.0175
origin,GU,Guam,Housing,temporary shelter,0.2546,25.46%,13.08%,0.1308
origin,GU,Guam,Health,help pay for healthcare,0.0564,5.64%,11.51%,0.1151
origin,GU,Guam,Health,prescription assistance,0.0564,5.64%,7.19%,0.0719
origin,GU,Guam,Health,community support services,0.0564,5.64%,2.16%,0.0216
origin,GU,Guam,Health,help find healthcare,0.0564,5.64%,3.6%,0.036
origin,GU,Guam,Health,health education,0.0564,5.64%,4.32%,0.0432
origin,GU,Guam,Health,health insurance,0.0564,5.64%,5.04%,0.0504
origin,GU,Guam,Health,medical supplies,0.0564,5.64%,2.88%,0.0288
origin,GU,Guam,Health,disability benefits,0.0564,5.64%,11.51%,0.1151
origin,GU,Guam,Health,hiv treatment,0.0564,5.64%,2.16%,0.0216
origin,GU,Guam,Health,funeral,0.0564,5.64%,2.16%,0.0216
origin,GU,Guam,Health,dental care,0.0564,5.64%,12.23%,0.1223
origin,GU,Guam,Health,parenting education,0.0564,5.64%,1.44%,0.0144
origin,GU,Guam,Health,mental health evaluation,0.0564,5.64%,2.88%,0.0288
origin,GU,Guam,Health,counseling,0.0564,5.64%,1.44%,0.0144
origin,GU,Guam,Health,vision care,0.0564,5.64%,5.04%,0.0504
origin,GU,Guam,Health,funeral assistance,0.0564,5.64%,2.16%,0.0216
origin,GU,Guam,Health,end-of-life care,0.0564,5.64%,1.44%,0.0144
origin,GU,Guam,Health,primary care,0.0564,5.64%,1.44%,0.0144
origin,GU,Guam,Health,addiction & recovery,0.0564,5.64%,2.16%,0.0216
"",HI,Hawaii,origin,origin,0,"","",0
origin,HI,Hawaii,Food,nutrition education,0.1329,13.29%,2.7%,0.027
origin,HI,Hawaii,Food,food delivery,0.1329,13.29%,11.85%,0.1185
origin,HI,Hawaii,Food,meals,0.1329,13.29%,5.75%,0.0575
origin,HI,Hawaii,Food,food pantry,0.1329,13.29%,60.95%,0.6095
origin,HI,Hawaii,Food,emergency food,0.1329,13.29%,5.14%,0.0514
origin,HI,Hawaii,Food,help pay for food,0.1329,13.29%,6.42%,0.0642
origin,HI,Hawaii,Food,government food benefits,0.1329,13.29%,3.97%,0.0397
origin,HI,Hawaii,Food,food,0.1329,13.29%,1.95%,0.0195
origin,HI,Hawaii,Work,employment,0.0066,0.66%,1.06%,0.0106
origin,HI,Hawaii,Work,job placement,0.0066,0.66%,29.16%,0.2916
origin,HI,Hawaii,Work,help find work,0.0066,0.66%,59.76%,0.5976
origin,HI,Hawaii,Work,job training,0.0066,0.66%,2.05%,0.0205
origin,HI,Hawaii,Work,resume development,0.0066,0.66%,3.42%,0.0342
origin,HI,Hawaii,Work,interview training,0.0066,0.66%,2.28%,0.0228
origin,HI,Hawaii,Legal,workplace rights,0.0138,1.38%,9.12%,0.0912
origin,HI,Hawaii,Legal,translation & interpretation,0.0138,1.38%,8.61%,0.0861
origin,HI,Hawaii,Legal,mediation,0.0138,1.38%,5.05%,0.0505
origin,HI,Hawaii,Legal,advocacy & legal aid,0.0138,1.38%,56.7%,0.567
origin,HI,Hawaii,Legal,identification recovery,0.0138,1.38%,1.49%,0.0149
origin,HI,Hawaii,Legal,guardianship,0.0138,1.38%,1.02%,0.0102
origin,HI,Hawaii,Legal,representation,0.0138,1.38%,9.37%,0.0937
origin,HI,Hawaii,Legal,discrimination & civil rights,0.0138,1.38%,3.09%,0.0309
origin,HI,Hawaii,Legal,citizenship & immigration,0.0138,1.38%,3.52%,0.0352
origin,HI,Hawaii,Health,sexual and reproductive health,0.1179,11.79%,1.88%,0.0188
origin,HI,Hawaii,Health,vision care,0.1179,11.79%,1.36%,0.0136
origin,HI,Hawaii,Health,end-of-life care,0.1179,11.79%,5.49%,0.0549
origin,HI,Hawaii,Health,dental care,0.1179,11.79%,2.95%,0.0295
origin,HI,Hawaii,Health,disability benefits,0.1179,11.79%,1.84%,0.0184
origin,HI,Hawaii,Health,in-home support,0.1179,11.79%,2.64%,0.0264
origin,HI,Hawaii,Health,mental health care,0.1179,11.79%,9.47%,0.0947
origin,HI,Hawaii,Health,addiction & recovery,0.1179,11.79%,3.07%,0.0307
origin,HI,Hawaii,Health,prescription assistance,0.1179,11.79%,1.4%,0.014
origin,HI,Hawaii,Health,medical supplies,0.1179,11.79%,7.11%,0.0711
origin,HI,Hawaii,Health,help pay for healthcare,0.1179,11.79%,13.36%,0.1336
origin,HI,Hawaii,Health,community support services,0.1179,11.79%,5.44%,0.0544
origin,HI,Hawaii,Health,medical care,0.1179,11.79%,15.96%,0.1596
origin,HI,Hawaii,Health,health education,0.1179,11.79%,10.85%,0.1085
origin,HI,Hawaii,Goods,personal care items,0.0311,3.11%,3.16%,0.0316
origin,HI,Hawaii,Goods,assistive technology,0.0311,3.11%,2.63%,0.0263
origin,HI,Hawaii,Goods,clothing vouchers,0.0311,3.11%,3.05%,0.0305
origin,HI,Hawaii,Goods,personal safety,0.0311,3.11%,3.4%,0.034
origin,HI,Hawaii,Goods,books,0.0311,3.11%,1.65%,0.0165
origin,HI,Hawaii,Goods,support & service animals,0.0311,3.11%,1.36%,0.0136
origin,HI,Hawaii,Goods,furniture,0.0311,3.11%,5.37%,0.0537
origin,HI,Hawaii,Goods,toys & gifts,0.0311,3.11%,15.36%,0.1536
origin,HI,Hawaii,Goods,clothes for work,0.0311,3.11%,1.4%,0.014
origin,HI,Hawaii,Goods,clothing,0.0311,3.11%,22.93%,0.2293
origin,HI,Hawaii,Goods,diapers & formula,0.0311,3.11%,6.87%,0.0687
origin,HI,Hawaii,Goods,home goods,0.0311,3.11%,13.52%,0.1352
origin,HI,Hawaii,Goods,baby supplies,0.0311,3.11%,5.34%,0.0534
origin,HI,Hawaii,Goods,supplies for school,0.0311,3.11%,3.89%,0.0389
origin,HI,Hawaii,Goods,efficient appliances,0.0311,3.11%,1.08%,0.0108
origin,HI,Hawaii,Housing,low income home energy assistance program (liheap),0.1504,15.04%,1.39%,0.0139
origin,HI,Hawaii,Housing,help pay for utilities,0.1504,15.04%,18.91%,0.1891
origin,HI,Hawaii,Housing,housing advice,0.1504,15.04%,1.35%,0.0135
origin,HI,Hawaii,Housing,independent living,0.1504,15.04%,1.19%,0.0119
origin,HI,Hawaii,Housing,housing,0.1504,15.04%,2.28%,0.0228
origin,HI,Hawaii,Housing,housing vouchers,0.1504,15.04%,3.72%,0.0372
origin,HI,Hawaii,Housing,public housing,0.1504,15.04%,1.31%,0.0131
origin,HI,Hawaii,Housing,short-term housing,0.1504,15.04%,1.78%,0.0178
origin,HI,Hawaii,Housing,long-term housing,0.1504,15.04%,3.33%,0.0333
origin,HI,Hawaii,Housing,residential housing,0.1504,15.04%,2.67%,0.0267
origin,HI,Hawaii,Housing,help pay for housing,0.1504,15.04%,22%,0.22
origin,HI,Hawaii,Housing,temporary shelter,0.1504,15.04%,14.27%,0.1427
origin,HI,Hawaii,Housing,help find housing,0.1504,15.04%,9.57%,0.0957
origin,HI,Hawaii,Housing,help pay for internet or phone,0.1504,15.04%,4.76%,0.0476
origin,HI,Hawaii,Housing,maintenance & repairs,0.1504,15.04%,2.75%,0.0275
origin,HI,Hawaii,Transit,transit,0.0354,3.54%,1.36%,0.0136
origin,HI,Hawaii,Transit,transportation for healthcare,0.0354,3.54%,17.24%,0.1724
origin,HI,Hawaii,Transit,help pay for transit,0.0354,3.54%,16.51%,0.1651
origin,HI,Hawaii,Transit,transportation,0.0354,3.54%,43.87%,0.4387
origin,HI,Hawaii,Transit,help pay for gas,0.0354,3.54%,10.89%,0.1089
origin,HI,Hawaii,Transit,bus passes,0.0354,3.54%,7%,0.07
origin,HI,Hawaii,Money,insurance,0.0937,9.37%,1.25%,0.0125
origin,HI,Hawaii,Money,government benefits,0.0937,9.37%,6.93%,0.0693
origin,HI,Hawaii,Money,help pay for work expenses,0.0937,9.37%,2.08%,0.0208
origin,HI,Hawaii,Money,understand government programs,0.0937,9.37%,1.63%,0.0163
origin,HI,Hawaii,Money,help pay for school,0.0937,9.37%,6.89%,0.0689
origin,HI,Hawaii,Money,loans,0.0937,9.37%,1.75%,0.0175
origin,HI,Hawaii,Money,help pay for car,0.0937,9.37%,5.01%,0.0501
origin,HI,Hawaii,Money,financial education,0.0937,9.37%,5.05%,0.0505
origin,HI,Hawaii,Money,financial assistance,0.0937,9.37%,50.91%,0.5091
origin,HI,Hawaii,Money,personal loans,0.0937,9.37%,3.62%,0.0362
origin,HI,Hawaii,Money,financial aid & loans,0.0937,9.37%,5.38%,0.0538
origin,HI,Hawaii,Money,help pay for childcare,0.0937,9.37%,2.54%,0.0254
origin,HI,Hawaii,Money,tax preparation,0.0937,9.37%,1.09%,0.0109
origin,HI,Hawaii,Education,more education,0.0389,3.89%,50.49%,0.5049
origin,HI,Hawaii,Education,english as a second language (esl),0.0389,3.89%,2.46%,0.0246
origin,HI,Hawaii,Education,alternative education,0.0389,3.89%,1.51%,0.0151
origin,HI,Hawaii,Education,computer class,0.0389,3.89%,1.29%,0.0129
origin,HI,Hawaii,Education,supported employment,0.0389,3.89%,3.36%,0.0336
origin,HI,Hawaii,Education,screening & exams,0.0389,3.89%,2.9%,0.029
origin,HI,Hawaii,Education,ged/high-school equivalency,0.0389,3.89%,2.95%,0.0295
origin,HI,Hawaii,Education,help find school,0.0389,3.89%,2.1%,0.021
origin,HI,Hawaii,Education,skills & training,0.0389,3.89%,26.97%,0.2697
origin,HI,Hawaii,Education,specialized training,0.0389,3.89%,3.1%,0.031
origin,HI,Hawaii,Other,other,0.2824,28.24%,86.39%,0.8639
origin,HI,Hawaii,Care,navigating the system,0.0969,9.69%,18.79%,0.1879
origin,HI,Hawaii,Care,physical safety,0.0969,9.69%,3.49%,0.0349
origin,HI,Hawaii,Care,support groups,0.0969,9.69%,7.93%,0.0793
origin,HI,Hawaii,Care,residential care,0.0969,9.69%,1.96%,0.0196
origin,HI,Hawaii,Care,support network,0.0969,9.69%,41.97%,0.4197
origin,HI,Hawaii,Care,daytime care,0.0969,9.69%,3.6%,0.036
origin,HI,Hawaii,Care,recreation,0.0969,9.69%,1.27%,0.0127
origin,HI,Hawaii,Care,preschool,0.0969,9.69%,1.94%,0.0194
origin,HI,Hawaii,Care,burial & funeral help,0.0969,9.69%,3.22%,0.0322
origin,HI,Hawaii,Care,animal welfare,0.0969,9.69%,3.06%,0.0306
origin,HI,Hawaii,Care,case management,0.0969,9.69%,1.89%,0.0189
"",IA,Iowa,origin,origin,0,"","",0
origin,IA,Iowa,Goods,clothing,0.0575,5.75%,23.86%,0.2386
origin,IA,Iowa,Goods,home goods,0.0575,5.75%,4.53%,0.0453
origin,IA,Iowa,Goods,clothes for work,0.0575,5.75%,1.03%,0.0103
origin,IA,Iowa,Goods,efficient appliances,0.0575,5.75%,1.27%,0.0127
origin,IA,Iowa,Goods,furniture,0.0575,5.75%,11.33%,0.1133
origin,IA,Iowa,Goods,blankets & fans,0.0575,5.75%,2.22%,0.0222
origin,IA,Iowa,Goods,personal safety,0.0575,5.75%,3.09%,0.0309
origin,IA,Iowa,Goods,supplies for school,0.0575,5.75%,2.95%,0.0295
origin,IA,Iowa,Goods,support & service animals,0.0575,5.75%,1.99%,0.0199
origin,IA,Iowa,Goods,personal care items,0.0575,5.75%,4.24%,0.0424
origin,IA,Iowa,Goods,toys & gifts,0.0575,5.75%,12.01%,0.1201
origin,IA,Iowa,Goods,baby clothes,0.0575,5.75%,2.31%,0.0231
origin,IA,Iowa,Goods,diapers & formula,0.0575,5.75%,6.91%,0.0691
origin,IA,Iowa,Goods,clothing vouchers,0.0575,5.75%,4.89%,0.0489
origin,IA,Iowa,Goods,assistive technology,0.0575,5.75%,2.62%,0.0262
origin,IA,Iowa,Goods,baby supplies,0.0575,5.75%,8.73%,0.0873
origin,IA,Iowa,Money,financial assistance,0.0877,8.77%,47.13%,0.4713
origin,IA,Iowa,Money,financial education,0.0877,8.77%,2.03%,0.0203
origin,IA,Iowa,Money,help pay for work expenses,0.0877,8.77%,1.14%,0.0114
origin,IA,Iowa,Money,financial aid & loans,0.0877,8.77%,5.17%,0.0517
origin,IA,Iowa,Money,emergency payments,0.0877,8.77%,5.93%,0.0593
origin,IA,Iowa,Money,tax preparation,0.0877,8.77%,1.4%,0.014
origin,IA,Iowa,Money,help pay for childcare,0.0877,8.77%,2.39%,0.0239
origin,IA,Iowa,Money,understand government programs,0.0877,8.77%,2.78%,0.0278
origin,IA,Iowa,Money,personal loans,0.0877,8.77%,5.58%,0.0558
origin,IA,Iowa,Money,loans,0.0877,8.77%,1.06%,0.0106
origin,IA,Iowa,Money,help pay for car,0.0877,8.77%,11.06%,0.1106
origin,IA,Iowa,Money,government benefits,0.0877,8.77%,4.61%,0.0461
origin,IA,Iowa,Money,money,0.0877,8.77%,1.14%,0.0114
origin,IA,Iowa,Money,help pay for school,0.0877,8.77%,2.62%,0.0262
origin,IA,Iowa,Education,ged/high-school equivalency,0.0218,2.18%,4.5%,0.045
origin,IA,Iowa,Education,supported employment,0.0218,2.18%,8.98%,0.0898
origin,IA,Iowa,Education,help find school,0.0218,2.18%,3.06%,0.0306
origin,IA,Iowa,Education,skills & training,0.0218,2.18%,19.62%,0.1962
origin,IA,Iowa,Education,specialized training,0.0218,2.18%,6.55%,0.0655
origin,IA,Iowa,Education,skills assessment,0.0218,2.18%,1.89%,0.0189
origin,IA,Iowa,Education,tutoring,0.0218,2.18%,1.98%,0.0198
origin,IA,Iowa,Education,computer class,0.0218,2.18%,2.89%,0.0289
origin,IA,Iowa,Education,screening & exams,0.0218,2.18%,2.51%,0.0251
origin,IA,Iowa,Education,english as a second language (esl),0.0218,2.18%,8.71%,0.0871
origin,IA,Iowa,Education,special education,0.0218,2.18%,2.41%,0.0241
origin,IA,Iowa,Education,alternative education,0.0218,2.18%,3.44%,0.0344
origin,IA,Iowa,Education,more education,0.0218,2.18%,28.34%,0.2834
origin,IA,Iowa,Food,nutrition education,0.1272,12.72%,1.93%,0.0193
origin,IA,Iowa,Food,food pantry,0.1272,12.72%,48.4%,0.484
origin,IA,Iowa,Food,food,0.1272,12.72%,1.48%,0.0148
origin,IA,Iowa,Food,government food benefits,0.1272,12.72%,6.67%,0.0667
origin,IA,Iowa,Food,emergency food,0.1272,12.72%,7.17%,0.0717
origin,IA,Iowa,Food,food delivery,0.1272,12.72%,12.41%,0.1241
origin,IA,Iowa,Food,meals,0.1272,12.72%,12.63%,0.1263
origin,IA,Iowa,Food,help pay for food,0.1272,12.72%,7.54%,0.0754
